museum_id,Region,Museum,City,URL,description,street,postcode,Latitude,Longitude,website,main category,secondary category,adult_ticket_price,museumkaart_price
337,North Holland,Zuiderzee Museum,Enkhuizen,https://whichmuseum.com/museum/zuiderzee-museum-enkhuizen-337,"The Zuiderzee Museum in Enkhuizen brings stories of the people who once lived on the shores of the Zuiderzee to life. See, hear, feel, taste and smell everyday life round the Zuiderzee as it was before the Afsluitdijk (the great IJsselmeer Barrier Dam) turned the former inland sea into what we now know as the IJsselmeer, in 1932.",Wierdijk 12-22,1601 LA,,,http://www.zuiderzeemuseum.nl/,History & Anthropology,Art & Design,6.00,0.00
360,North Holland,Flessenscheepjes Museum,Enkhuizen,https://whichmuseum.com/museum/flessenscheepjes-museum-enkhuizen-360,"The Flessenscheepjes Museum is housed in the 17th century ‘Spuihuisje’. The museum’s collection consists of more than one thousand bottles with small ships from around the world and from different time periods, including the VOC era and of fishing, lifesaving and whaling. Regularly there is a so called ‘flessenscheepjesbouwer’ and a permanent video presentation on display.",Zuiderspui 1,1601 GH,,,http://www.flessenscheepjesmuseum.nl/,Specialized & Alternative,Art & Design,2.50,0.00
7948,North Holland,Sow to Grow,Enkhuizen,https://whichmuseum.com/museum/sow-to-grow-enkhuizen-7948,"In an interactive way, you will become acquainted with the role of plants in feeding and making the world a more pleasant place. Learn about plant breeding and the production and improvement of seeds.",Westerstraat 111,1601 AD,,,https://www.sowtogrow.nl/,Nature & Natural History,,10.00,0.00
114,North Holland,Teylers Museum,Haarlem,https://whichmuseum.com/museum/teylers-museum-haarlem-114,"Teylers Museum has an important collection of drawings by Italian and Dutch masters, including famous prints and drawings by Rembrandt and Michelangelo. It also has a collection of paintings with works from the Romantic and Hague School. In the monumental Oval Room, various instruments are exhibited where visitors learn about the development of natural science. In addition, the museum has a collection of fossils and minerals, including the jaws of the mosasaur.",Spaarne 16,2011 CH,,,https://www.teylersmuseum.nl/nl,Science & Technology,Art & Design,8.00,0.00
198,North Holland,Frans Hals Museum - Hof,Haarlem,https://whichmuseum.com/museum/frans-hals-museum-hof-haarlem-198,"The Frans Hals Museum and De Hallen Haarlem come together to form the renewed Frans Hals Museum as of 30 March 2018: one museum at two locations. Where old meets new. Historical works hang alongside contemporary installations, and the Golden Age sits alongside the modern day. The meeting of Old Masters and contemporary art lets you look in a different way and see more.",Groot Heiligland 62,2011 ES,,,http://www.franshalsmuseum.nl/nl/,Art & Design,,16.00,0.00
35,North Holland,Museum Haarlem,Haarlem,https://whichmuseum.com/museum/museum-haarlem-35,Museum Haarlem illustrates the history of Haarlem and surroundings. It is a city that is often praised for its beauty and has inspired many painters. Dutch painters such as Frans Hals and Jan van Scorel painted the city. The collection consists of objects of historical value from the South ‘Kennemerland’ region. The permanent exhibition depicts Haarlem through the ages.,Groot Heiligland 47,2011 EP,,,http://www.museumhaarlem.nl/,History & Anthropology,,7.00,0.00
75,North Holland,Museum van de Geest,Haarlem,https://whichmuseum.com/museum/museum-van-de-geest-haarlem-75,"Het Dolhuys is housed in the former ‘Dolhuys’ from 1320. It is the national museum of psychiatry. The museum illustrates how insane people were treated in the Netherlands throug the centuries. Het Dolhuys is about experiences. It is not about the collection of objects, but about opinions and experiences. The main point the museum wants to make is that the boundary between normal and insane can be very thin. Important are the authentic 16th century ‘dolcellen’, cells for insane people.",Schotersingel 2,2021 GE,,,http://www.hetdolhuys.nl/,Specialized & Alternative,History & Anthropology,5.00,0.00
899,North Holland,NZH Public Transport Museum,Haarlem,https://whichmuseum.com/museum/nzh-public-transport-museum-haarlem-899,NZH Public Transport Museum is a museum in Haarlem in the Netherlands.,A.Hofmanweg 35,2031 BH,,,http://www.nzh-vervoermuseum.nl/,Science & Technology,History & Anthropology,5.50,4.00
326,North Holland,Frans Hals Museum - Hal,Haarlem,https://whichmuseum.com/museum/frans-hals-museum-hal-haarlem-326,"The Frans Hals Museum and De Hallen Haarlem come together to form the renewed Frans Hals Museum as of 30 March 2018: one museum at two locations. Where old meets new. Historical works hang alongside contemporary installations, and the Golden Age sits alongside the modern day. The meeting of Old Masters and contemporary art lets you look in a different way and see more.",Grote Markt 16,2011 RD,,,https://www.franshalsmuseum.nl/nl/,Art & Design,,15.00,0.00
7872,North Holland,ABC Architectuurcentrum Haarlem,Haarlem,https://whichmuseum.com/museum/abc-architectuurcentrum-haarlem-7872,ABC Architectuurcentrum Haarlem is a museum in Haarlem in the Netherlands.,Groot Heiligland 47,2011 EP,,,https://www.architectuurhaarlem.nl/,Art & Design,Specialized & Alternative,3.00,0.00
62,North Holland,Museum Hilversum,Hilversum,https://whichmuseum.com/museum/museum-hilversum-62,"Museum Hilversum is housed in the monumental former town hall from 1931, designed by Willem Marinus Dudok. Architecture, landscape architecture, urban planning and the cultural history of Hilversum and ‘Het Gooi’ are themes the museum covers. ‘Het Nieuwe Bouwen’, media architecture, buildings by Dudok and Duiker and residential areas are part of the permanent exhibition. The museum also covers current issues in changing exhibitions.",Kerkbrink 6,1211 BX,,,http://www.museumhilversum.nl/,Art & Design,History & Anthropology,3.00,0.00
479,North Holland,Netherlands Institute for Sound and Vision,Hilversum,https://whichmuseum.com/museum/netherlands-institute-for-sound-and-vision-hilversum-479,"The Beeld en Geluid Experience is housed in the building of the Dutch Institute for Sound and Vision. It is an interactive media exhibition that illustrates the world of television, film, radio and music. The development of the audiovisual media and the history of the Netherlands from the 20th century is illustrated in seventeen thematic pavilions.",Media Parkboulevard 1,1217 WE,,,http://www.beeldengeluid.nl/,History & Anthropology,Art & Design,16.00,0.00
320,North Holland,Historisch Museum Haarlemmermeer,Hoofddorp,https://whichmuseum.com/museum/historisch-museum-haarlemmermeer-hoofddorp-320,"Historisch Museum Haarlemmermeer is housed in the monumental building Mentzhoeve. It is dedicated to the history of Haarlemmermeer. In a recreated village the story is told of the young history of the Haarlemmermeer polder that starts at the reclamation in 1852. The story is told by displaying historical objects, films, photographs and digital books.",Bosweg 17,2131 LX,,,http://www.haarlemmermeermuseum.nl/historisch-museum,History & Anthropology,,4.00,0.00
174,North Holland,Westfries Museum,Hoorn,https://whichmuseum.com/museum/westfries-museum-hoorn-174,"The West Fries Museum is housed in the former ‘Statencollege’ from 1632. It is a regional history museum with a diverse collection. The museum has a large number of objects related to the history of the city of Hoorn, applied art, archaeology, militia and trading. A large room in the museum is dedicated to the VOC, in which the museum exhibits navigational instruments, ship models and paintings of traders and governors.",Roode Steen 1,1621 CV,,,https://wfm.nl/,History & Anthropology,,6.50,0.00
227,North Holland,Steamtrain Hoorn Medemblik,Hoorn,https://whichmuseum.com/museum/steamtrain-hoorn-medemblik-227,"The Steamtrain Hoorn Medemblik museum is dedicated to the steam train in the Netherlands. The museum uses the former freight and classification yard of that station of Hoorn. Steam trams drive from village to village on the railway between Hoorn and Medemblik from 1887. The collection consists of steam tram locomotives, wagons and coaches. The initial stations are still situated along the track.",Van Dedemstraat 8,1624 NN,,,http://www.stoomtram.nl/nl,Nature & Natural History,Specialized & Alternative,17.30,0.00
260,North Holland,Museum of the 20th Century,Hoorn,https://whichmuseum.com/museum/museum-of-the-20th-century-hoorn-260,"Museum van de Twintigste Eeuw is housed in an old prison. It is a nostalgic museum dedicated to the 20th century. The museum displays interiors and objects from the period 1900 to around 1980. The museum includes old living rooms, a classroom, kitchen equipment, toys, audio and video equipment and office equipment. In addition to the permanent collection, the museum organises four exhibitions annually.",Krententuin 24,1621 DG,,,http://www.museumhoorn.nl/pg-5548-7-7378/pagina/welkom.html,History & Anthropology,Specialized & Alternative,10.00,0.00
163,North Holland,Huizer Museum,Huizen,https://whichmuseum.com/museum/huizer-museum-huizen-163,"Huizer Museum Het Schoutenhuis is housed in a historical building from the 17th century. It is a cultural history museum on Huizen. The museum exhibits costumes from the period 1850-1950. In showcases women's, men's and children's wear are exhibited. In the basement the lives of farmers and fishermen from Huizen is illustrated. In addition, the museum exhibits contemporary art.",Achterbaan 82,1271 TZ,,,http://www.huizermuseum.nl/,History & Anthropology,,5.00,0.00
145,North Holland,IJmuider Zee- en Havenmuseum,IJmuiden,https://whichmuseum.com/museum/ijmuider-zee-en-havenmuseum-ijmuiden-145,"The IJmuider Zee- en Havenmuseum illustrates the history and development of IJmuiden. This history begins with the digging of the North Sea in the 1870s, the construction of the piers and the locks. The museum has exhibition halls in which visitors learn about towing, fishing and offshore activities. Outside the museum is a fishing boat and objects related to the history of fishery are displayed in showcases. Children can take part in scavenger hunts.",Havenkade 55,1973 AK,,,http://www.zeehavenmuseum.nl/,History & Anthropology,,4.00,0.00
